State,Station,acq_date,Min,Max,Max_wind_direction,Max_wind,RH_9,RH_3,Rain
QLD,40913,43620,9.8,17.2,W,52,51,45,N
QLD,40913,43621,10.9,22.4,W,20,47,38,N
QLD,40913,43622,11,22.3,E,20,54,46,N
QLD,40913,43623,10.7,22.4,SE,28,64,61,N
QLD,40913,43624,13.5,18.1,SW,19,83,75,Y
QLD,40913,43625,14,24.9,WSW,15,79,55,Y
QLD,40913,43626,13.3,24.7,SSW,15,78,60,Y
QLD,40913,43627,13.2,25.9,E,20,72,40,N
QLD,40913,43628,12.5,25,ENE,17,66,52,N
QLD,40913,43629,13.8,25.2,N,13,77,61,N
QLD,40913,43630,13.2,27.5,W,17,71,38,N
QLD,40913,43631,15.2,25.9,ENE,15,76,58,N
QLD,40913,43632,15.3,24,SSW,17,92,70,N
QLD,40913,43633,14.6,22.7,WNW,28,51,29,Y
QLD,40913,43634,9.6,23.6,W,17,57,34,N
QLD,40913,43635,10.6,24.2,ENE,17,56,44,N
QLD,40913,43636,12.7,20.7,SW,22,61,52,N
QLD,40913,43637,15.6,23.3,WNW,26,58,29,N
QLD,40913,43638,9.6,21.4,SSE,20,48,24,N
QLD,40913,43639,8.4,21.7,W,17,65,49,N
QLD,40913,43640,10.9,20.4,S,28,60,49,N
QLD,40913,43641,12.2,20.3,SE,28,78,69,N
QLD,40913,43642,13.9,17.7,SSW,17,91,84,N
QLD,40913,43643,13.2,22.7,ESE,31,77,62,Y
QLD,40913,43644,13.7,23,ESE,28,81,59,Y
QLD,40913,43645,13.4,23.5,E,30,81,63,Y
QLD,40913,43646,12.6,25,W,13,83,42,Y
SA,23090,43952,10.2,16.9,WSW,57,69,59,Y
SA,23090,43953,12.8,17.3,WSW,43,87,65,Y
SA,23090,43954,9.4,15.5,WSW,20,65,61,Y
SA,23090,43955,9.3,18.5,W,20,66,49,N
SA,23090,43956,7.8,20.1,N,24,52,46,N
SA,23090,43957,10.2,20.7,N,39,37,23,N
SA,23090,43958,15.8,21.4,WNW,46,57,43,N
SA,23090,43959,12.4,19.1,W,48,87,57,Y
SA,23090,43960,9.6,15.8,WNW,57,51,68,Y
SA,23090,43961,7.6,16.7,WSW,20,86,55,Y
SA,23090,43962,5.9,17.8,NNW,20,77,51,Y
SA,23090,43963,8.3,19.2,NNW,31,58,39,Y
SA,23090,43964,7.6,15,S,28,67,57,Y
SA,23090,43965,9.7,15.5,ESE,20,44,44,N
SA,23090,43966,4.7,16.8,NNE,24,72,38,N
SA,23090,43967,3.5,19,N,19,53,35,N
SA,23090,43968,4.8,20.9,N,20,70,35,N
SA,23090,43969,8.9,22.3,N,33,52,34,N
SA,23090,43970,11.2,22.5,WSW,50,39,28,N
SA,23090,43971,11.6,15,NW,44,64,62,Y
SA,23090,43972,5.6,14.3,WSW,26,69,61,Y
SA,23090,43973,9.6,14.9,SW,26,95,87,Y
SA,23090,43974,10.2,16.5,S,30,83,69,Y
SA,23090,43975,10.8,14,SSE,28,63,54,N
SA,23090,43976,5.8,14.8,E,24,70,52,N
SA,23090,43977,7,16.8,N,35,55,41,N
SA,23090,43978,10.9,17.7,NW,26,64,69,N
SA,23090,43979,10.4,17.7,WNW,24,81,58,Y
SA,23090,43980,5.2,19.8,NNW,30,62,34,N
SA,23090,43981,10.2,19.9,NNW,52,37,43,Y
SA,23090,43982,10.1,14.9,WNW,61,95,77,Y
SA,23090,43922,15.6,22.6,E,31,51,70,N
SA,23090,43923,11.4,25.6,WSW,20,79,46,N
SA,23090,43924,13.6,25.7,W,54,76,42,Y
SA,23090,43925,12.8,18.6,W,50,56,54,Y
SA,23090,43926,13.2,20.5,WSW,39,86,80,Y
SA,23090,43927,11.2,21.4,WSW,24,73,54,Y
SA,23090,43928,14.2,20.9,SSE,22,65,61,N
SA,23090,43929,12.4,20.6,ESE,24,55,39,N
SA,23090,43930,10.1,21.6,W,24,67,54,N
SA,23090,43931,11.5,23.2,WNW,30,79,41,N
SA,23090,43932,15.1,20,WSW,37,66,32,N
SA,23090,43933,10.3,19.3,W,26,52,44,N
SA,23090,43934,7.8,24.3,NW,24,39,25,N
SA,23090,43935,11.4,29.4,W,17,25,13,N
SA,23090,43936,15.1,28.8,NW,31,22,16,N
SA,23090,43937,15.7,20.8,WSW,35,66,51,N
SA,23090,43938,14.1,20.1,WSW,30,55,52,N
SA,23090,43939,12.5,19.4,WSW,20,84,60,Y
SA,23090,43940,9.7,22.2,N,37,83,43,Y
SA,23090,43941,14.2,19.9,W,37,63,51,Y
SA,23090,43942,11.3,24.3,WNW,37,57,47,N
SA,23090,43943,12.1,23.6,NW,24,77,41,N
SA,23090,43944,12.4,20.1,NE,28,43,90,N
SA,23090,43945,12.9,21.7,WNW,24,81,50,Y
SA,23090,43946,12.7,24.3,W,35,61,70,Y
SA,23090,43947,15.9,20,WSW,30,82,50,Y
SA,23090,43948,11,20.5,ENE,17,64,45,Y
SA,23090,43949,12.6,20.8,NNW,31,58,79,N
SA,23090,43950,11.8,16.9,WSW,35,91,61,Y
SA,23090,43951,8.7,14.7,W,54,85,68,Y
SA,23090,43891,16.2,30,W,31,66,26,N
SA,23090,43892,14.2,21.7,SE,43,56,36,Y
SA,23090,43893,13.1,20.3,SE,41,57,43,Y
SA,23090,43894,13.8,26,ESE,30,77,39,Y
SA,23090,43895,14.4,21.8,W,31,73,56,N
SA,23090,43896,15.5,24,WSW,33,72,57,N
SA,23090,43897,13.8,25.7,ESE,39,55,36,N
SA,23090,43898,14.6,25.8,S,31,53,28,N
SA,23090,43899,15.6,25.5,E,35,93,99,N
SA,23090,43900,15.9,30.2,WSW,26,96,27,N
SA,23090,43901,16.4,33.8,WSW,30,55,25,N
SA,23090,43902,22.3,33.3,E,31,33,28,N
SA,23090,43903,19.6,22.5,SE,50,77,52,N
SA,23090,43904,11.8,20.9,ESE,44,47,31,N
SA,23090,43905,11.8,23.8,ESE,28,51,31,N
SA,23090,43906,13.7,29.3,N,28,40,19,N
SA,23090,43907,19.6,33.6,N,35,25,15,N
SA,23090,43908,19.6,35,W,31,29,17,N
SA,23090,43909,25.1,32.9,NW,35,22,23,N
SA,23090,43910,17.3,22.9,WSW,31,75,54,N
SA,23090,43911,11.6,23.5,WSW,30,64,52,N
SA,23090,43912,14.1,22.5,S,31,64,41,N
SA,23090,43913,12.7,23.3,SE,46,49,19,N
SA,23090,43914,14.1,19.8,ESE,37,42,50,N
SA,23090,43915,13.1,21.6,SE,35,53,32,N
SA,23090,43916,11.3,24,ESE,26,57,36,N
SA,23090,43917,10.4,28.5,WSW,26,65,27,N
SA,23090,43918,11.8,31.7,W,28,44,15,N
SA,23090,43919,16.7,24.8,WSW,30,70,44,Y
SA,23090,43920,16,23.3,WSW,30,60,34,Y
SA,23090,43921,12.7,24.1,ESE,28,80,51,N
SA,23090,43862,21.8,22.4,N,24,96,93,Y
SA,23090,43863,16.3,23.7,SW,35,57,56,Y
SA,23090,43864,15.9,21.8,SSE,35,65,46,N
SA,23090,43865,13.4,24.7,ESE,43,40,31,N
SA,23090,43866,12.8,27.3,SE,28,48,26,N
SA,23090,43867,14.7,31.8,ENE,33,54,22,N
SA,23090,43868,19.1,29,E,35,49,43,Y
SA,23090,43869,22.5,33,SSE,31,52,36,N
SA,23090,43870,22.9,31.8,SE,39,48,31,N
SA,23090,43871,20.1,31,WSW,37,57,37,N
SA,23090,43872,18.3,28.6,WSW,41,55,56,N
SA,23090,43873,18,24.9,SSE,33,79,58,N
SA,23090,43874,17.7,30.4,WSW,30,69,61,N
SA,23090,43875,19.5,23.8,WSW,33,79,72,N
SA,23090,43876,17.4,22.5,SSE,31,77,63,N
SA,23090,43877,13.6,26.5,S,26,61,43,N
SA,23090,43878,13.9,30.6,W,20,61,36,N
SA,23090,43879,17.9,23.2,WSW,48,69,51,N
SA,23090,43880,15.1,22.8,S,31,55,35,Y
SA,23090,43881,11.9,22.5,SSE,33,58,40,N
SA,23090,43882,13.1,24.1,S,35,55,37,N
SA,23090,43883,13.5,27.4,WSW,30,48,33,N
SA,23090,43884,13.7,32.9,W,24,38,17,N
SA,23090,43885,20.9,34.7,W,28,33,24,N
SA,23090,43886,17.2,28.4,WSW,35,54,45,N
SA,23090,43887,17.2,23.8,WSW,33,59,47,N
SA,23090,43888,11.9,21.3,WSW,33,52,44,N
SA,23090,43889,15.6,23.9,WSW,35,76,52,Y
SA,23090,43890,12.8,28.4,W,20,64,38,N
SA,23090,43831,13,27,W,31,48,25,N
SA,23090,43832,14.1,32.8,E,30,39,21,N
SA,23090,43833,22.1,42.1,N,39,14,5,N
SA,23090,43834,19.9,24.4,SSE,41,57,38,N
SA,23090,43835,11.8,18.9,S,35,73,57,Y
SA,23090,43836,13.3,27.6,W,28,43,46,Y
SA,23090,43837,16.2,32.7,ESE,41,44,25,Y
SA,23090,43838,22.1,36.6,ESE,35,22,14,N
SA,23090,43839,23.9,42.8,ENE,33,16,10,N
SA,23090,43840,23.2,23.3,WSW,33,76,87,N
SA,23090,43841,13.6,24.7,SSE,39,48,31,Y
SA,23090,43842,14.2,31.2,SW,28,55,33,N
SA,23090,43843,16.4,34.8,W,31,26,15,N
SA,23090,43844,19.7,35.4,WSW,26,36,24,N
SA,23090,43845,18.3,28.6,W,43,98,46,N
SA,23090,43846,16.4,23.6,SE,43,45,37,N
SA,23090,43847,12.7,24,SE,41,45,28,N
SA,23090,43848,13.9,27.7,SE,28,61,27,N
SA,23090,43849,16.4,23.4,WSW,41,70,44,N
SA,23090,43850,15,19.7,S,39,93,69,Y
SA,23090,43851,15.5,27.9,WNW,33,63,39,N
SA,23090,43852,17.2,27.4,WSW,39,30,53,N
SA,23090,43853,14.3,21.4,WSW,52,66,45,Y
SA,23090,43854,16,24,WSW,31,50,47,N
SA,23090,43855,16.1,26.6,WSW,31,76,44,N
SA,23090,43856,16.4,28.2,WSW,33,74,46,N
SA,23090,43857,15.6,27.6,WSW,28,67,47,N
SA,23090,43858,13.7,32.7,WSW,28,54,23,N
SA,23090,43859,15.3,40.1,NNE,30,35,6,N
SA,23090,43860,21.2,43.9,NNE,28,8,6,N
SA,23090,43861,29.9,37.2,W,44,55,45,N
SA,23090,43800,11.3,18.2,WSW,50,88,55,Y
SA,23090,43801,11.5,19.5,WSW,44,85,48,Y
SA,23090,43802,12.7,21.7,SW,35,82,47,Y
SA,23090,43803,14.4,25,WSW,30,60,37,N
SA,23090,43804,13.4,26.1,WSW,26,66,44,N
SA,23090,43805,11.3,22.9,W,35,60,46,N
SA,23090,43806,9.4,27.7,WSW,24,49,34,N
SA,23090,43807,16.6,39.6,NNE,30,17,9,N
SA,23090,43808,21.7,27.2,WSW,52,65,62,N
SA,23090,43809,13.8,26.7,SSE,28,61,,N
SA,23090,43810,12.4,26.6,SSE,30,48,30,N
SA,23090,43811,14.6,24.5,SW,37,52,34,N
SA,23090,43812,13,21.6,WSW,35,52,47,N
SA,23090,43813,13.7,25.6,WSW,26,76,39,N
SA,23090,43814,12.6,31.3,WSW,30,56,9,N
SA,23090,43815,15.1,36.5,WSW,26,23,9,N
SA,23090,43816,20.7,41.8,NW,28,26,7,N
SA,23090,43817,27.9,45,W,30,11,7,N
SA,23090,43818,23.2,45.2,WSW,24,13,10,N
SA,23090,43819,32.8,45,NW,50,12,14,N
SA,23090,43820,17.4,24.7,S,33,55,56,N
SA,23090,43821,13,27.5,ESE,30,32,26,N
SA,23090,43822,18.4,34.7,W,28,26,14,N
SA,23090,43823,15.7,33.4,W,30,48,27,N
SA,23090,43824,19.4,35.7,WSW,33,21,25,N
SA,23090,43825,18.2,35.4,WSW,26,27,17,N
SA,23090,43826,25.1,42.7,E,39,15,9,N
SA,23090,43827,24.4,40.1,SE,30,39,16,Y
SA,23090,43828,23.3,39.8,WSW,28,27,15,N
SA,23090,43829,27.8,41.5,W,57,25,23,N
SA,23090,43830,15.2,24.7,W,39,43,34,N
SA,23090,43770,25,29.6,SW,41,29,41,N
SA,23090,43771,15.8,24.3,WNW,31,89,23,Y
SA,23090,43772,13.2,20,WSW,39,62,45,Y
SA,23090,43773,12.7,19.2,WSW,48,65,48,Y
SA,23090,43774,10.3,23.9,NW,44,58,30,Y
SA,23090,43775,12.2,21.9,WSW,52,64,47,N
SA,23090,43776,12.5,20.4,W,52,57,54,N
SA,23090,43777,11,17.5,WSW,57,64,43,Y
SA,23090,43778,9.1,18.2,WSW,33,54,44,Y
SA,23090,43779,12.9,24.5,W,22,57,29,N
SA,23090,43780,11.5,32.8,NNW,43,18,7,N
SA,23090,43781,12.7,18.2,WSW,44,47,41,N
SA,23090,43782,12.4,20.7,WSW,31,62,43,N
SA,23090,43783,12.8,21.6,WNW,31,66,47,N
SA,23090,43784,14.1,19.1,W,31,52,45,N
SA,23090,43785,7.7,19.9,WSW,41,50,45,N
SA,23090,43786,9.8,22.3,W,28,47,41,N
SA,23090,43787,10.2,33.8,WNW,35,29,8,N
SA,23090,43788,14.1,35.2,WSW,24,50,35,N
SA,23090,43789,20.8,42.2,NNW,50,10,5,N
SA,23090,43790,17.3,23,W,46,74,45,N
SA,23090,43791,11.4,22.6,WSW,31,50,18,N
SA,23090,43792,11,23,WSW,33,59,48,N
SA,23090,43793,10,29,W,24,51,11,N
SA,23090,43794,14.5,27.6,WSW,37,25,18,N
SA,23090,43795,12,20,SW,41,47,38,N
SA,23090,43796,7.9,26.6,NW,31,40,18,N
SA,23090,43797,9.8,26.4,SW,30,50,26,N
SA,23090,43798,11.9,19.6,WSW,26,61,65,N
SA,23090,43799,8.7,20.3,W,37,88,41,Y
SA,23090,43739,13.4,28.9,NE,28,28,17,N
SA,23090,43740,19.3,28.6,NNW,37,15,40,N
SA,23090,43741,13.3,21.2,W,26,70,56,N
SA,23090,43742,13.5,31.8,N,30,41,24,N
SA,23090,43743,16.6,32.8,N,33,25,16,N
SA,23090,43744,15.9,17.6,W,39,74,90,N
SA,23090,43745,12,18.5,WSW,39,73,61,Y
SA,23090,43746,8.6,16.5,WSW,37,55,38,Y
SA,23090,43747,7.9,18.3,WNW,31,52,44,N
SA,23090,43748,8.3,21.8,WSW,24,54,33,N
SA,23090,43749,9.7,22.2,ESE,30,49,30,N
SA,23090,43750,11.1,25.1,E,30,39,23,N
SA,23090,43751,17.8,24,W,35,20,73,N
SA,23090,43752,13.7,20.3,WSW,26,69,48,Y
SA,23090,43753,7.8,20.6,SW,24,63,65,N
SA,23090,43754,12.8,18.1,WSW,43,94,44,Y
SA,23090,43755,9.3,17.3,WSW,41,49,44,Y
SA,23090,43756,7.1,21,W,39,64,45,N
SA,23090,43757,9.7,17.6,SW,41,53,40,Y
SA,23090,43758,7.2,19.3,WSW,26,70,45,Y
SA,23090,43759,8,25.9,WSW,22,57,24,N
SA,23090,43760,11.5,30.8,WSW,24,44,14,N
SA,23090,43761,15.1,33.9,NNE,28,27,11,N
SA,23090,43762,15.1,36.9,W,44,13,4,N
SA,23090,43763,14.6,20.5,WNW,48,50,48,N
SA,23090,43764,11.9,19.2,W,46,51,43,Y
SA,23090,43765,11.6,20.3,W,28,58,45,N
SA,23090,43766,8.8,25.3,WSW,24,65,34,N
SA,23090,43767,11.6,33.2,WNW,30,21,10,N
SA,23090,43768,15.3,36.2,WNW,33,13,6,N
SA,23090,43769,22.5,37.6,NNE,44,20,7,N
SA,23090,43709,9.7,18,W,35,79,44,Y
SA,23090,43710,4.6,23.8,NNE,30,37,26,Y
SA,23090,43711,7,19.1,,,97,57,N
SA,23090,43712,9.3,17.9,E,17,92,71,N
SA,23090,43713,10.1,18.6,W,35,82,51,Y
SA,23090,43714,9.4,13.6,WSW,57,70,62,Y
SA,23090,43715,8.6,15.1,W,39,74,55,Y
SA,23090,43716,10,16.2,W,43,78,69,Y
SA,23090,43717,5.5,15.7,WSW,28,53,49,Y
SA,23090,43718,4,18,NNW,20,53,38,N
SA,23090,43719,4.8,24.7,NNE,28,33,22,Y
SA,23090,43720,14.1,21.4,N,35,47,60,N
SA,23090,43721,8,18.8,W,26,91,65,N
SA,23090,43722,8.5,27.1,N,20,58,35,N
SA,23090,43723,17.5,28.5,NNW,31,31,22,N
SA,23090,43724,10.6,15.4,SE,43,72,37,Y
SA,23090,43725,5.1,16.4,ENE,26,39,35,N
SA,23090,43726,6.1,21.9,NNE,35,27,18,N
SA,23090,43727,14.9,29.4,NNE,52,15,10,N
SA,23090,43728,15.8,20.2,WSW,37,57,59,N
SA,23090,43729,9.8,15.7,WSW,43,76,53,Y
SA,23090,43730,7.7,15.8,WNW,39,90,48,Y
SA,23090,43731,8.8,16.2,WSW,28,57,44,Y
SA,23090,43732,5.6,16.7,WSW,20,67,47,Y
SA,23090,43733,5.6,20.4,NNE,26,54,33,N
SA,23090,43734,7.6,25.1,WNW,30,35,18,N
SA,23090,43735,11.5,19.8,WSW,35,46,48,N
SA,23090,43736,5.5,16.5,E,24,43,43,N
SA,23090,43737,6.7,19.4,W,24,53,49,N
SA,23090,43738,9.7,21.3,E,33,55,35,N
SA,23090,43678,9.2,14,WSW,20,67,84,N
SA,23090,43679,5.4,13.7,SSW,19,83,77,N
SA,23090,43680,9,14.2,WSW,15,75,67,Y
SA,23090,43681,6.4,16.7,N,24,73,41,N
SA,23090,43682,5.6,,,,41,29,N
SA,23090,43683,9.8,19.7,NW,35,31,28,N
SA,23090,43684,7.6,14.2,WSW,31,95,92,Y
SA,23090,43685,9.1,12.3,NW,57,77,94,Y
SA,23090,43686,8.1,12.9,W,57,51,76,Y
SA,23090,43687,5,12.8,WSW,44,80,65,Y
SA,23090,43688,9.1,12.8,SW,43,76,53,Y
SA,23090,43689,3.9,12.1,SSW,22,84,69,Y
SA,23090,43690,2,14.8,NNW,17,78,48,N
SA,23090,43691,4.5,18,NNW,33,44,35,N
SA,23090,43692,10.6,20.3,N,37,29,25,N
SA,23090,43693,12.8,16.2,WSW,35,83,75,N
SA,23090,43694,5.7,18.9,N,35,59,49,N
SA,23090,43695,10.3,13,W,54,64,87,Y
SA,23090,43696,7,13.5,WSW,35,61,59,Y
SA,23090,43697,8.1,15.5,WNW,35,83,72,Y
SA,23090,43698,11.7,16.6,WSW,33,94,77,Y
SA,23090,43699,10.7,14.9,WSW,30,74,68,N
SA,23090,43700,5.4,19.6,NNW,37,60,37,N
SA,23090,43701,11.6,16.7,WSW,35,49,61,N
SA,23090,43702,4.6,13.6,W,28,64,55,N
SA,23090,43703,3.6,15,WSW,24,71,54,N
SA,23090,43704,4.3,16.5,WNW,20,73,45,N
SA,23090,43705,7.2,14.6,WNW,35,90,77,N
SA,23090,43706,3,15,E,26,55,39,N
SA,23090,43707,3.7,18.4,N,30,47,31,N
SA,23090,43708,11.5,22.6,N,41,29,26,N
SA,23090,43647,7.2,14.8,NNW,37,64,53,N
SA,23090,43648,7.7,15.6,N,17,64,67,N
SA,23090,43649,7.3,16.5,ESE,28,73,53,N
SA,23090,43650,7.8,16.9,E,22,66,52,N
SA,23090,43651,7.1,21.5,ENE,39,58,37,N
SA,23090,43652,16,21.8,NE,35,53,44,N
SA,23090,43653,12.7,17,W,28,88,61,Y
SA,23090,43654,7.4,15.7,W,24,91,62,N
SA,23090,43655,5.6,16.8,N,24,81,55,Y
SA,23090,43656,8.1,16.7,W,61,66,63,N
SA,23090,43657,10.3,15.6,WNW,39,85,79,Y
SA,23090,43658,12.2,14.2,WSW,46,74,81,Y
SA,23090,43659,8.1,13.4,WSW,41,61,50,Y
SA,23090,43660,6,13.4,WSW,41,95,67,Y
SA,23090,43661,10,13.7,WSW,28,91,93,Y
SA,23090,43662,11,14.6,WNW,17,95,79,Y
SA,23090,43663,10.4,14.5,WNW,33,95,76,Y
SA,23090,43664,10.2,15,NW,33,92,65,Y
SA,23090,43665,5.9,18.5,N,28,87,42,N
SA,23090,43666,9.4,20.2,N,44,36,30,N
SA,23090,43667,8.6,16.7,WNW,33,75,53,N
SA,23090,43668,8.2,19.2,N,43,58,35,N
SA,23090,43669,10.4,16,WNW,48,91,72,Y
SA,23090,43670,8.8,15.8,W,28,95,73,Y
SA,23090,43671,9.5,17.9,NW,30,77,67,N
SA,23090,43672,11.9,16.6,WSW,24,78,68,N
SA,23090,43673,6.8,15.9,W,24,82,43,N
SA,23090,43674,7.1,19.3,NNE,24,72,52,N
SA,23090,43675,11.2,16.9,SSE,26,87,45,Y
SA,23090,43676,5.4,15.4,SE,20,84,65,Y
SA,23090,43677,7.8,12.9,ESE,20,57,49,N
SA,23090,43617,9.3,15.5,SE,20,75,60,N
SA,23090,43618,10.9,15.9,WSW,39,94,55,Y
SA,23090,43619,5.8,14.5,S,37,74,56,Y
SA,23090,43620,5.5,13.1,SE,28,84,66,N
SA,23090,43621,3.9,15.1,WSW,17,76,57,N
SA,23090,43622,7.7,15.1,WNW,20,63,56,N
SA,23090,43623,3.7,16.9,NNE,28,71,50,N
SA,23090,43624,5.5,17.7,N,24,74,43,N
SA,23090,43625,10.2,16.6,NNE,39,36,87,N
SA,23090,43626,10.8,18.1,NW,44,79,55,Y
SA,23090,43627,6.7,22.4,W,31,44,33,N
SA,23090,43628,14.4,17.9,N,33,96,75,Y
SA,23090,43629,10.2,16.9,WNW,31,92,68,Y
SA,23090,43630,11.1,17.3,NW,26,94,80,Y
SA,23090,43631,11.1,16.2,NNW,26,86,67,Y
SA,23090,43632,8.6,17.4,N,20,61,48,N
SA,23090,43633,5.6,15.4,NW,30,77,63,Y
SA,23090,43634,7.7,14.6,WSW,33,68,56,Y
SA,23090,43635,3.5,13.9,NNW,20,78,55,N
SA,23090,43636,5.7,12.6,ENE,19,66,59,N
SA,23090,43637,4.1,14.9,NNE,19,68,48,Y
SA,23090,43638,5.8,15.8,NE,24,65,49,N
SA,23090,43639,1.9,13.7,E,20,74,34,N
SA,23090,43640,1.3,12,NNE,26,70,42,N
SA,23090,43641,5.9,17.2,NNE,20,44,32,N
SA,23090,43642,5.3,19.7,NE,30,57,35,N
SA,23090,43643,11,22,N,41,47,36,N
SA,23090,43644,16.1,22,N,44,47,45,N
SA,23090,43645,10.3,14.1,W,54,94,81,Y
SA,23090,43646,5.7,13.1,NW,41,92,65,Y
WA,9225,43952,8.5,24.1,NE,44,43,26,N
WA,9225,43953,9.2,28.3,NE,30,36,17,N
WA,9225,43954,12.3,28.9,WNW,31,24,62,N
WA,9225,43955,16.9,23.4,NW,33,96,89,Y
WA,9225,43956,15.5,23.1,W,57,91,65,Y
WA,9225,43957,11.1,16.9,SW,70,83,60,Y
WA,9225,43958,10,18.8,W,28,89,66,Y
WA,9225,43959,12,18.8,SSE,28,74,43,Y
WA,9225,43960,5.1,19.5,NNE,20,70,41,N
WA,9225,43961,5.5,24,S,26,56,43,N
WA,9225,43962,5.7,22.9,SW,31,87,53,N
WA,9225,43963,9.9,22.9,E,24,69,50,N
WA,9225,43964,10.4,28.6,NE,31,55,21,N
WA,9225,43965,9.2,27.6,WNW,24,53,17,N
WA,9225,43966,5.8,23.9,NNW,44,49,61,N
WA,9225,43967,11.2,21.1,SE,24,72,55,N
WA,9225,43968,8.7,21.9,SW,30,75,59,N
WA,9225,43969,6.6,19.6,SSW,39,73,44,N
WA,9225,43970,4.6,19,SSE,22,67,42,N
WA,9225,43971,5,19.4,SSW,26,74,52,N
WA,9225,43972,4.6,21,NE,22,71,39,N
WA,9225,43973,7.1,24.4,NE,43,58,28,N
WA,9225,43974,6.4,26.5,NE,33,43,19,N
WA,9225,43975,14.4,21.9,NE,70,27,61,N
WA,9225,43976,12.5,17.1,WSW,70,69,66,Y
WA,9225,43977,10.2,17.2,SSE,28,90,82,Y
WA,9225,43978,10.7,20.5,W,37,89,56,Y
WA,9225,43979,11.7,21.1,NW,44,99,63,Y
WA,9225,43980,14,21.5,SW,56,88,94,Y
WA,9225,43981,10.9,18.4,SW,37,80,61,Y
WA,9225,43982,13.1,20.2,W,31,88,73,Y
WA,9225,43922,13,27.1,SSW,30,62,49,N
WA,9225,43923,18,24.1,SW,43,68,46,Y
WA,9225,43924,8.9,23.7,SSW,30,55,39,N
WA,9225,43925,11.5,24.6,ESE,30,49,29,N
WA,9225,43926,15.1,26.5,ESE,35,66,37,Y
WA,9225,43927,18.5,31.8,ESE,41,37,20,N
WA,9225,43928,19,33.6,NNE,39,41,25,N
WA,9225,43929,17.1,32.6,N,35,34,43,N
WA,9225,43930,15.7,34,SW,28,49,33,N
WA,9225,43931,19.6,35.6,WSW,20,61,19,N
WA,9225,43932,21.2,39.5,W,39,49,22,N
WA,9225,43933,21.7,26.2,W,20,81,71,N
WA,9225,43934,15.2,26.7,SW,24,73,44,N
WA,9225,43935,15.7,24.9,SSW,31,72,44,N
WA,9225,43936,16.3,24.2,SW,33,50,55,N
WA,9225,43937,10.7,25.1,SSW,31,67,40,N
WA,9225,43938,12.7,27.4,SW,20,50,40,N
WA,9225,43939,11.9,22.1,WSW,22,66,73,N
WA,9225,43940,17.4,22.7,WSW,43,71,55,Y
WA,9225,43941,10.3,24.4,WNW,41,75,54,N
WA,9225,43942,15.1,24.5,NNW,24,77,58,Y
WA,9225,43943,13.8,24.6,W,31,74,76,Y
WA,9225,43944,14.1,25.1,SW,24,92,45,Y
WA,9225,43945,13.7,22.8,N,39,71,58,N
WA,9225,43946,16.9,23.8,S,31,88,49,Y
WA,9225,43947,11.2,26.4,SW,22,70,47,Y
WA,9225,43948,11.2,23.6,SW,39,80,61,N
WA,9225,43949,14,20.8,SSE,35,60,41,Y
WA,9225,43950,10.9,21.8,ESE,26,52,29,N
WA,9225,43951,9.4,21.4,NE,35,51,29,N
WA,9225,43891,20.3,28.9,ESE,44,57,45,N
WA,9225,43892,15.8,29.3,ESE,46,48,27,N
WA,9225,43893,15,32.6,SSW,30,48,24,N
WA,9225,43894,13.7,33.7,SSW,31,36,22,N
WA,9225,43895,14,32.6,SW,28,38,38,N
WA,9225,43896,19.9,26.9,W,35,66,54,N
WA,9225,43897,20.5,26.8,SSW,31,76,60,N
WA,9225,43898,17.6,30.3,SW,30,70,47,N
WA,9225,43899,21.9,35.3,ESE,37,54,24,N
WA,9225,43900,19.9,35.1,SSW,30,44,27,N
WA,9225,43901,19.2,35.1,SW,35,51,31,N
WA,9225,43902,18.1,30,SW,43,58,48,N
WA,9225,43903,18.9,32.8,ESE,43,56,30,N
WA,9225,43904,22.8,31.1,NNE,31,52,38,N
WA,9225,43905,19.5,26.1,W,24,88,68,Y
WA,9225,43906,18.7,27,WSW,24,72,51,N
WA,9225,43907,19.2,24.9,W,43,59,85,Y
WA,9225,43908,14.5,23.3,SW,33,52,44,Y
WA,9225,43909,12.8,24.6,S,30,63,53,N
WA,9225,43910,15.9,31.5,W,28,62,34,N
WA,9225,43911,16.6,31.9,E,37,59,35,N
WA,9225,43912,18.8,31.8,ESE,39,57,33,N
WA,9225,43913,18.2,32.6,NE,37,52,24,N
WA,9225,43914,19.4,33.9,NE,35,41,20,N
WA,9225,43915,19.8,34.3,NNE,37,29,27,N
WA,9225,43916,17.3,36.7,WSW,24,41,22,N
WA,9225,43917,20.5,27.9,NW,33,72,72,N
WA,9225,43918,19.3,23.3,SSW,39,56,58,Y
WA,9225,43919,12.4,22.6,SW,28,63,47,Y
WA,9225,43920,9.7,23.8,SW,35,61,45,N
WA,9225,43921,11.3,25.2,SW,31,66,51,N
WA,9225,43862,14.6,27.4,SW,37,45,45,N
WA,9225,43863,17,34.8,SSE,37,45,20,N
WA,9225,43864,18.2,38.4,ESE,39,45,19,N
WA,9225,43865,22.6,42.7,E,35,32,12,N
WA,9225,43866,22.4,34.9,NW,41,31,48,N
WA,9225,43867,21.2,30.9,W,24,68,53,N
WA,9225,43868,21,29.1,WSW,24,66,52,N
WA,9225,43869,20,28,SSW,50,69,54,N
WA,9225,43870,15.2,27.8,SW,46,51,45,N
WA,9225,43871,15.3,32.9,ESE,37,49,20,N
